id,name,suitability
8d81663c-0bd4-44df-a00e-b34a04468ae6,Gabriela Moreira,moderado-agressivo
532944a3-7fe2-43c2-acd0-648fa53f3afa,Calebe Fernandes,agressivo
e5d32cb1-47b6-40be-8b22-126de1588512,Dr. João Pedro Aragão,moderado-conservador
2a493ebb-4bc5-4dba-b0ee-ff7c8f6081fd,Luna das Neves,moderado
395dfe7a-a575-485b-bb04-5fb5d55546cc,Maria Fernanda Nogueira,moderado-conservador
6d5b0636-f11c-4f39-b1f1-3ed527affd77,Lavínia Porto,conservador
51005d82-c773-401d-a49f-685dd37bb352,Emilly Silva,conservador
625bbd60-c42a-4692-9706-ee1bd685d476,Dr. Marcelo Gonçalves,moderado-agressivo
a1ce4ddb-c6eb-4349-97c1-7d1cea685871,Ryan Correia,conservador
7b1199e6-f616-492c-88d2-0d8b0f46ac7e,Eduarda Novaes,moderado-conservador
846f259b-ccae-4717-bc04-18dd658e16a0,Giovanna Costa,agressivo
18f4420b-ec1b-40a8-813f-2acca3fd0be5,Pietra das Neves,moderado-agressivo
4059a1bd-329f-493f-9f87-43f6c0d597e9,Maitê Barros,conservador
a1f0cd83-f569-461a-a326-fa016147633d,João Guilherme Moreira,moderado-agressivo
36749bf6-25f0-4e40-b6d3-01676e485c1f,João Vitor Jesus,moderado-conservador
5a073e7a-6209-416d-a884-29aa02005fb6,Maria Viana,moderado-conservador
af3b823b-1a2b-49e1-a002-d77272e97d9c,Sra. Nicole Gonçalves,conservador
11336840-6272-4924-a843-d452bf961e06,Augusto Gomes,moderado-conservador
ca957efd-d81d-4664-b141-3e53c14ee552,Dr. Nathan Silva,moderado
6b9255fc-05a7-46e2-b778-a2e16b024f73,Felipe Peixoto,moderado-agressivo
a447f312-8031-4df9-bcc1-56cbb5b2c70e,Fernanda Porto,agressivo
5409f497-6150-4f07-853c-6a11da2f85ea,Kamilly Silva,moderado-conservador
bc6bd70f-79fb-4c3d-9f3d-3cdf895db564,Srta. Catarina Oliveira,moderado
4e5cc126-6dbc-48c7-90f4-10fbf0238a0b,Miguel Fogaça,conservador
ff548b84-95a5-4b9b-83e1-a78bea959d30,Juliana Sales,
be7a1553-abcc-40cd-b4e9-58a08ac02dac,Fernando Nascimento,
c13491c1-cfbc-4c17-94cc-cb22a2f237e8,Luigi Azevedo,moderado-conservador
e46c6ed3-50c5-45cb-b9be-70a75655274a,Dr. Ian Barros,moderado-conservador
af69f6fe-88fc-4c60-af3d-ccd794cc6543,Pedro Henrique Costela,agressivo
9be4ea0c-32ac-415e-a1dd-fc76034b5cc4,Gabrielly Barbosa,conservador
4f7ed57b-5a3f-4689-bd1e-d4674a8e75ce,João Gabriel Castro,
2a4a644b-e8d5-4017-94ee-7cab32748ad0,Rafaela Porto,moderado-agressivo
3de59930-8697-467f-a584-92f4dc5bf4af,Luiz Otávio Cardoso,moderado
e2cf40ad-ccb7-4fdb-b961-63c70c092139,Marcos Vinicius Ramos,moderado
5a308bec-5c6b-4b6a-b636-8247d6101391,Clara Barros,moderado-conservador
7bc4f619-07d3-4582-ac8d-6157fb2c23d6,Srta. Ana Carolina Almeida,agressivo
6f003dac-0ca9-4e75-8068-e08b3c1b982e,Dr. Matheus Rezende,agressivo
fc012fa3-37b9-4848-99cc-1f5e71888958,Lara Nunes,agressivo
23a00e0b-03f5-488a-bdc0-7aa8c7526296,Vinicius Jesus,conservador
6527bf63-2e49-4666-a2d2-b9eb08f7bab1,Gabriela Farias,
8195aaed-1ba0-430b-b4f8-e5441faf171c,Stella Lima,moderado-conservador
b7f57972-ab9c-4292-a9f2-1077c99ab0a8,Lucas Cavalcanti,moderado-conservador
f93b4c08-ff6c-418b-8c45-21db395c1414,Thiago Gomes,moderado-agressivo
6414fb0e-b08a-44c4-a1da-58ad1071d920,Thiago Duarte,moderado-conservador
91f3a53f-d978-4d06-ae0c-b30f37919f40,Luana Jesus,moderado-conservador
eb7ce82f-e925-4dcf-9600-0e0712b9d95e,Kevin Ribeiro,moderado-agressivo
7788a94e-2323-4842-9fa2-36e8693e8c6b,João Felipe Castro,moderado-agressivo
5580f943-7dc6-4b45-a85e-cc58785e36b9,Otávio Novaes,conservador
9fc8ecb0-d0fd-4139-8bfb-ee7c31bdbcf7,Francisco Ramos,moderado-agressivo
02d796ff-8369-437c-ae72-b9a414804cab,Antônio Fernandes,
20dcfff8-bf93-4f2b-933d-ae9df12fc3d8,Fernando da Cunha,moderado
fe882489-c849-41f7-8c8b-37076daa857e,Nicole Viana,
a395b0ac-4351-46be-b539-88cdaf720f3e,Ana Carolina Lima,
acaabf07-db0c-495a-a00e-db80e72b1ffd,Ryan da Conceição,
9971e602-c03b-40de-b095-3ec358852767,Emanuelly Rodrigues,
f76fc1b0-fd29-4e6a-9c59-cba3af65882b,Thomas Nunes,
91523ab0-8574-4895-9ae3-f3dca9026f96,Pietro Silveira,conservador
5754683d-5724-4d65-84bf-3ee5df4753c1,Luna Pereira,agressivo
0fd142fd-71b6-4b3b-a965-2eb0152ea557,Emanuella Gonçalves,
f306c98e-f26e-4e9e-8f55-a049846d2dff,Stephany Gomes,conservador
c4c062e6-84ed-4820-ba7c-94c2a1655e88,Juliana Silva,moderado-conservador
85a2932f-c754-45bd-bb8f-5dd4da7f2aa8,Lucas Rocha,moderado-agressivo
cf339f58-b7b0-4fc7-8881-0dd7a4a991fd,Ian Rezende,agressivo
784b3801-f04b-4809-96bd-d66331d59369,Emanuel Costa,conservador
d2a654ca-20ac-4385-8178-e4a379547470,Luiz Fernando Barbosa,moderado-agressivo
1177c7c6-ffbe-4db0-9c50-f8d76a24c82a,Dra. Olivia Cavalcanti,moderado
42fd60a8-e93d-48f9-ad8c-96fcccc80e77,Yasmin Barros,moderado-agressivo
40965ca0-619d-48b3-a591-cbf47f912747,Nicolas Porto,moderado-agressivo
f4d26e0b-36b2-47a6-8034-bfb64200f8a8,Cauã Martins,
eb45f3df-6ac3-41aa-8ae7-79dfff5cf8d3,Natália Ferreira,moderado-conservador
6e58112c-b00f-48fc-b37e-756292fa30c1,Maria Alice Moreira,moderado-agressivo
de204ebe-6aec-4271-b843-96308db8e5cf,Cauã Almeida,conservador
867730bf-e616-4fef-b507-bf89356415a7,Dr. Luiz Fernando Costela,conservador
62e6d763-edaa-43e4-a35e-f7fb98b02dfe,Enrico Melo,agressivo
2adba52f-f3f6-47c6-8c71-7a9c4b18205b,Laís Fogaça,moderado-agressivo
238dd4e7-3719-4973-bc27-67f5beff29f1,Renan Pires,moderado-conservador
67a35c03-534b-4fbc-95b0-13cd9fbd47ed,Sra. Joana Ramos,
744a7501-fde0-4125-921c-75e1fa771dfd,Ana Carolina das Neves,
8f0445d4-7e18-4925-b913-3943430490b5,Agatha Cardoso,
0926fc4d-61c3-4584-8ed9-84ab4b30ed12,Alice da Luz,moderado
1b7bd3e3-3cd5-4df7-8875-ba81e8c67d66,Sr. Marcos Vinicius da Cruz,moderado
3006348f-36f5-411b-ba68-ae37859754c1,Ian Lopes,moderado-conservador
8858c9d3-64ce-4001-9b8b-e24a9e712de0,Raquel Ramos,moderado-conservador
719416fb-ae6b-49a9-a112-59c8c664ec14,João Miguel Lima,moderado-conservador
440457cd-9423-4934-a2e6-6be25efeda16,Felipe Rodrigues,moderado
c0928885-ba48-423e-8596-14e62856733d,Gustavo Nascimento,agressivo
9ff3ad93-5d83-45fd-b557-6218ba950268,Dra. Agatha Peixoto,
17d7b8d7-f26f-4683-9986-c66401af9dcf,Marina Barbosa,moderado-agressivo
546e6763-2126-48b4-8325-b3bbf029a9c5,Emanuel Nunes,moderado-agressivo
0c9bacb6-35a1-40ce-8725-bba66b38bed1,Bernardo Rezende,moderado-conservador
783b2d14-dc5d-472a-8085-917626fb2534,Henrique Caldeira,moderado
1c97b0a2-dfce-4d64-b01f-ca20f3d4c700,Gustavo Pinto,moderado-agressivo
1093beef-4d43-4fa1-a9b9-6cdc8f1a9ed1,Sofia Lopes,agressivo
eac27403-bcfd-4fd8-baa5-e7829696d333,Raquel Azevedo,conservador
3df78356-cf14-45ae-bb7a-5bb54228f8e2,Juliana Souza,conservador
c66e9d21-beef-4e06-ac11-7f387cc893df,Sofia Cavalcanti,moderado-agressivo
3d934eab-4ce2-4713-9755-8eac26c647dc,João Miguel Gonçalves,agressivo
f4a54e55-0f4f-44e9-ab7c-a87f5a5ba988,Isabella Rodrigues,moderado-agressivo
1aac2e11-6b38-4747-bb70-8c3dc0040489,Lavínia Castro,moderado-agressivo
7852655d-faa5-4acd-82a3-1743a6f49a86,Diogo Ferreira,conservador
63c61c10-64a3-474e-812f-62dc9aac9560,Henrique Rezende,moderado
75eafd24-1c1d-4240-85f2-814316129ba8,Thales Pereira,moderado
c4e7f823-339f-4160-a229-fe0e8d905a10,Sr. Anthony Silva,conservador
9e0c70f2-bac9-4adb-9ec9-6a370269af95,Thomas Jesus,moderado-agressivo
5456c334-bd1b-4b21-b5ee-0ba8e53187b6,Laura da Cruz,conservador
b8fe91a6-fb56-4870-a1a5-0b4497df6d4c,Elisa Ribeiro,moderado
2fffbbdc-78b5-4347-89d7-5a4725523c2e,Dra. Isabel Monteiro,moderado-conservador
98b9dedf-34b5-4198-8b80-144a20da4436,Augusto Oliveira,moderado-agressivo
b28aedaa-f55b-45bb-be13-b781ab1f7693,Vinicius Castro,moderado
aa0f9a36-40bd-47b7-9387-e6eef5a5308a,Sabrina Rocha,conservador
16b5043b-cced-4206-8bd3-2354f7d378af,Dr. João Gabriel Ribeiro,moderado
bb530176-d004-4cf9-88de-125909294e7e,Henrique Novaes,moderado
96719029-3ce9-4be0-8664-31e051c54b78,Juliana Pereira,moderado-agressivo
4b7665a0-ed1d-4029-80f0-08e6476e1c3f,Bryan Aragão,
ff8ce1d2-dfa2-485e-b19a-d1e7d2520013,Sra. Alana Santos,moderado-conservador
b5331f1c-8c71-4a16-a6fe-bfcb81526837,Ana Castro,
84a2c60b-20e8-46f7-8485-45dfee663855,Sr. Isaac Almeida,agressivo
ca8d73f8-cb35-4abd-b2c1-dc856eb90647,Dra. Agatha das Neves,moderado-agressivo
8cc4666d-cfbc-4a74-8bfb-d180b3397dd0,Daniel Alves,
21557ca0-c779-462b-96a2-db4e57eeef3e,Dra. Maria Cecília Farias,
2ad90a74-9eb4-4c6d-90e9-8bcd80a9ee55,Diego Souza,
09a00284-8624-499b-9c77-6f61e641bd67,Larissa Ramos,moderado-agressivo
8af40d4c-40dd-4939-9da9-d5e45eb7108e,Noah Carvalho,agressivo
8e0ecff1-dd8c-4d04-880e-f138f62cae3c,Emilly Teixeira,moderado-conservador
df13c468-5f4d-4149-bc0b-e93b020af12e,Sra. Raquel Silveira,
60990249-1454-45f6-a85e-a27186d32e47,Ana Beatriz Correia,agressivo
baf5fbec-a603-4bfc-9eec-20cd5e9e8622,Isaac Melo,moderado-conservador
009c965d-d253-470d-9856-b7a5fcd956db,Pedro Miguel Cardoso,
c04100a2-62a4-40f6-9c84-9beecb4fbca8,Juan Campos,conservador
8b658cf8-f98e-4d27-8c0b-d23cad4e1027,Sr. Leandro Cunha,conservador
aed70b96-c301-45b1-95b8-a1cf72516682,Sarah Silva,moderado
a72f7fe3-dd1f-4ac6-8461-dbdc653c3e51,Pedro Miguel da Rocha,conservador
6e3c0837-762d-4db1-962e-b9723e2f3628,Yuri Rezende,agressivo
5a589b79-38f9-4c1c-bb54-adf39dd48188,Isaac Fogaça,moderado-agressivo
7e8df4c9-4ee0-4858-9cab-34bb8fe45e35,Dr. Breno da Luz,
6d413b7e-aad2-4ab6-a17a-edbc14f34b7a,Pedro Lucas da Costa,agressivo
e63fcb31-9796-4dad-9634-c2fb6bfe1a04,Ana Julia Freitas,agressivo
e5427ad8-b2dc-4aa4-ab35-bc7200c9fb6c,Davi Luiz da Cruz,
9fd14920-aedb-4fe5-a876-59f6e5ec5321,Noah Correia,
c59748a4-6d50-4037-9b2f-5a9ec84ade74,Heitor Souza,
3d23833a-aff6-4ca5-9848-24c49aa4b3af,Arthur Oliveira,moderado-agressivo
b94abd7a-0fbc-457b-88eb-df8d50ea8ac2,Dra. Evelyn Castro,
6231adf1-c018-494a-bb72-71820d537b48,Stephany Moraes,moderado-conservador
a541b67f-e0c0-4854-acde-1afebae21c76,Isabelly Caldeira,
8829066b-3f8f-4a88-b6e0-bf15bf483d19,Henrique Moraes,moderado-conservador
62f094e9-44dd-4fbd-b1e1-ae47e6749313,Ian Duarte,moderado-agressivo
981e13d4-7850-4a05-87e5-0ccf4c4f1ee0,Luna Costela,moderado-agressivo
249d3e6a-5103-444f-92c5-7ae86bbabb94,Vitória Pires,
5c558d51-a5ad-41ec-9297-dd1980deed1d,Fernando Caldeira,agressivo
a753bc96-2ed3-4048-8d6c-021b21b6bd1c,Davi Lucas Pires,
a03b0af5-97ff-486a-9dc5-e912f1e60e8c,Srta. Emilly Castro,conservador
84f34ee9-f2c7-4725-b2fe-b1ae48e8ee65,Fernanda Silva,moderado-agressivo
1bde4763-db41-4924-8de9-1479e0655313,Srta. Luana Correia,moderado-agressivo
696d7f93-6ffe-4302-b778-1361a192b8d7,Carlos Eduardo Jesus,moderado
2e0e2e83-6892-4a1a-aeeb-f634afbcc837,Sra. Isabella Azevedo,moderado-agressivo
fddcfee6-4ace-43a9-8187-57e42e5bf5d2,Fernanda da Conceição,moderado
949e233b-4326-4924-b6c2-0078e4a917f8,Cecília Lopes,agressivo
81ba88cf-cc5c-4af8-8c45-4e0c1ad5982b,Ana Sophia Oliveira,agressivo
892726a9-fa88-449a-b260-83b4d5392142,Bryan Almeida,moderado
4f961cb9-a287-4cd2-9df6-88f50802155e,Dr. Leonardo Almeida,moderado-conservador
7e91223b-d310-4f30-b7fc-b329fb404833,Daniela Melo,agressivo
e6118260-f6c5-45d5-8384-36c5437e354f,Dra. Sabrina Nunes,conservador
f3783a77-91de-4f96-a1ec-e6f7912a87ad,Danilo Costela,conservador
dfbbb04f-e63b-4a7b-8bdf-d55e46519389,Dr. Heitor Ramos,moderado-conservador
08198694-d0cd-4e70-8645-7fe1ef77088d,Juliana da Rosa,moderado-agressivo
946426e2-668a-4faf-822d-60e3323a37a7,Ana Luiza Caldeira,moderado-conservador
24484d15-5674-44cf-8d1d-46969d291395,Maria Alice Cardoso,moderado
f97784b9-dad8-41c7-b7a8-bcab215f4a3e,Pedro Henrique Vieira,
bbf300fe-7c54-492f-8213-fad80d2ea902,Maria Vitória Moura,moderado-conservador
ad758f88-2a6c-4888-99ba-66b0f14f8854,Juliana da Cruz,moderado-conservador
3029fd08-61f2-44fa-a5af-9bde04bfdc20,Stephany Cardoso,conservador
f41799df-ca29-4c9c-afc4-11cb5563a96d,Milena Pinto,agressivo
0cbb3c0a-2fe1-4f28-89d6-0cf7e328f2c6,Mariane da Costa,agressivo
bd3f3487-5892-44e4-8eaf-a35d68abb5eb,Lara Lima,moderado-agressivo
a1bc4c8e-1dd8-4081-a12a-230680bd1007,Julia da Rocha,moderado-agressivo
e30e8cd9-78c9-434b-8cb5-00f65216930e,Marcelo Gomes,moderado-conservador
f4211707-1d6e-4539-9ca2-1a86653d7d95,Kamilly Duarte,moderado-conservador
50a99fce-9b72-4a03-a9e4-0122456809c3,Isaac Rezende,
11f15e5e-65d4-4a09-a519-27b06df6fb1e,Milena Rodrigues,agressivo
f27308f1-a2c4-42f2-a109-805ba5d605e8,Thiago Nascimento,moderado-agressivo
695ff9a5-d456-4cb1-80b0-4d3a0c03bfde,Caio Cardoso,moderado-agressivo
a5cd0add-a240-4adf-9f39-fcfffb3751f9,Ana Júlia Pereira,moderado-agressivo
f0166791-9ea4-4a7b-b639-0d573391d263,Ana Carolina Freitas,
a16ef205-3a4e-4e9f-92fa-9183b45ffc5c,Dra. Clarice Barbosa,moderado
7ffec673-fc2b-4dd1-9feb-07b5912406ac,Sra. Ana Vitória Oliveira,agressivo
01e9300d-d87e-448d-b746-60101ba367a8,Diogo Correia,conservador
1724b023-5657-4ce2-91c0-36a078519e16,Alexandre Rodrigues,agressivo
7a25cb3b-52af-4f16-8c98-0af1d14e260e,Levi da Mota,conservador
fc5a2399-3d9a-461b-b97b-2471257e6c83,Davi Lucca Dias,moderado-conservador
bd7611c4-9b7b-4d4e-b9c3-69e68a0f04bf,Bernardo Vieira,moderado
6431b7bf-54c8-4be1-a5ec-3c4d6fba046e,Alexia Monteiro,moderado-conservador
06c69bf8-2d18-42a9-83e5-1389f3837b41,Breno Viana,moderado-agressivo
b491b9e8-6a05-487b-ae86-7c0457371864,Pietra Almeida,
5ade0895-26fb-43f5-9c0d-ebb066635a01,Daniel Alves,moderado-agressivo
6cc531f9-624c-40fd-a708-edf27efd30a8,Kaique Silva,conservador
31954289-4eb6-4d11-9cbd-2252272d6d5e,Maysa Pereira,moderado-conservador
2806dc3b-708e-4b7a-b84f-d067067329d9,Enzo Aragão,moderado-conservador
e316c50c-d25c-471d-b54d-eb0b5b7e400c,Juan Oliveira,agressivo
e9932377-17f2-4205-8919-866d1c841e8f,João Felipe Rodrigues,moderado-agressivo
618bf6e6-62b9-4952-bdf0-96a635ae81c9,Lucca Correia,moderado
1080958e-3333-4c36-94f2-0161ca4d7fda,Francisco Freitas,agressivo
96d33551-574c-4c3f-8e0e-7bc5bb808a1d,Maria Sophia Moreira,agressivo
4b830606-60af-413a-829c-46f1601bc9bd,Otávio Correia,moderado-agressivo
b4e04444-0143-4d4d-856c-d899ceb24861,Luiz Henrique Melo,
cfbd745a-b4e6-4d5e-ab61-351b9440b0e1,Sra. Helena Oliveira,agressivo
e284b822-f236-414b-a893-25fc46c5c318,Sophia Almeida,moderado
61627056-bd5f-497f-82c5-f139f064adc4,Bianca Novaes,
096380db-ed64-443c-bc45-6ae0c66a9763,Ryan das Neves,moderado
5b01ac73-584c-48c6-a19d-dd3a97b2ff8d,Maitê Azevedo,agressivo
1e3fcb0e-79e8-4977-b3d6-4755c561520c,Henrique da Mata,moderado-agressivo
3eda0ae2-6b3f-47dc-8faa-f462569ef698,Dr. Levi Rezende,agressivo
36c2ee14-6338-4ec9-b6f2-de303de93ae2,Srta. Raquel Silveira,moderado-agressivo
9077e2a9-4928-4ea9-b48c-ef77b2414cba,Emanuel Oliveira,moderado
6ff765d7-cfb7-4719-85f4-67bebb747a3d,Maria Souza,moderado
1fe55c6e-d761-43a8-a6cc-75fbadd44cbf,Maitê Ferreira,conservador
24ca6dc4-9a5c-4257-a29c-2a17c2aa4df7,Yasmin Rocha,
d8221152-ca2f-48b1-850d-3b78afb6e622,Maria Vitória Nascimento,moderado-conservador
228068cb-af94-428b-9c52-6ea328c121f7,Igor Silva,
b6b287d5-af3c-4c58-93c3-a4706a031cd6,Isabella Moraes,conservador
bd1e91fd-fad6-4ba1-af01-96869a10e183,Brenda Gomes,moderado-conservador
630a4770-33b4-467b-8f9b-cbfd484dbd0d,João Guilherme Castro,moderado-agressivo
65d5a9a4-24c3-4508-a229-6fbdac3060c0,Juan Correia,moderado
8cc60ede-2260-4903-89df-f9a4ee45a45e,Rodrigo Souza,moderado-agressivo
58fc0bf4-4766-40e0-9354-bce3cbbbc95d,Kamilly Pires,
98de1b2e-326b-435c-955d-04e82610327a,João Miguel Correia,moderado-conservador
d1ea62b9-9a55-404a-a165-35cf4022143a,Pietra Correia,
a57aef55-f881-44a5-a145-c44e300f7acd,João Pedro das Neves,moderado-agressivo
7e4bee88-73d2-4e45-974c-026d40e09f9f,Agatha Silveira,
40c569da-e823-4dcd-b5da-221ed177fa0c,Sr. Fernando Barbosa,agressivo
393351f9-0cae-4bbd-892f-8244a76bccea,Arthur Nogueira,moderado-conservador
3ff9a057-a5e4-46b3-a3f8-dfd04f840e2e,Erick Viana,moderado
ef583617-3ef7-47ff-bee5-91a5082b10a4,Breno Gonçalves,agressivo
02ffe57e-768e-4114-8772-d471c7d716d7,Emilly Carvalho,moderado-agressivo
c7d86520-1f4b-4900-88ee-353b2164861c,Isadora Teixeira,conservador
23d14f65-d654-40db-874c-248fd8154012,Stephany Nascimento,conservador
a43c9db9-05d3-4aeb-92c0-941cf8b0e17a,Fernanda das Neves,moderado
c5601585-9ba0-438c-aaf1-521e73dcf0c2,Leandro Campos,moderado
11610768-89c9-4f49-bcd2-1f796891d967,Dra. Ana Julia da Costa,agressivo
98fa0ca0-34da-4a71-8226-ecdfa5f10d05,Paulo da Mata,agressivo
0a4b1eda-a1f4-41fd-b5c6-76a93134b116,Davi Silva,
53f98539-3696-464b-a937-b88508b13c73,Brenda Moreira,
26274a9e-5974-4c39-aa59-ca04b4416d5e,Dra. Emanuelly da Costa,moderado-agressivo
d6802f59-d3e0-47c4-8b24-536050d6cdad,Stella da Costa,moderado
e993aa1a-e8a9-4a12-81dc-ed8e3fe5c844,Levi Fernandes,conservador
359966fc-dabb-444d-be84-d58509d871f6,Luiz Henrique Melo,moderado
9e02b34e-6c38-4a63-ac32-f77b4c3aeb05,Ana Clara Monteiro,conservador
40ee7f87-74b3-45bc-8f25-1d76b00706f2,Ana Alves,conservador
b558947d-81be-4ba1-8777-df80712cefd5,Sra. Sarah Barros,agressivo
0084deeb-c9c8-4006-b6f0-8efb8a57533e,Carolina Cavalcanti,agressivo
a99b63bb-cc6c-4b71-be39-8873ff50430c,Mariana Santos,conservador
278fb418-17ef-4010-9e72-45bd178c02e6,Luiz Felipe Pires,conservador
17c4da73-bb7c-4839-ad94-43a24ab500ba,Maria Alice Dias,
3efc6ea4-a1b1-45f4-9def-b05d6a725e0d,Alexandre Nascimento,moderado
e50eacae-f02d-44e7-925f-20415946079b,Isabella Araújo,agressivo
007acb4a-2a68-4437-85e2-0bbda827360c,Dr. Pedro Henrique Ribeiro,agressivo
a70e8a30-0153-418a-9c22-af433da88784,Júlia Araújo,moderado
bb118dcf-1f51-4e6a-b006-81d21241ebf0,Diego Alves,agressivo
ed33081d-96c6-403b-9508-a8b10ac91c54,Felipe Costa,moderado
fb1817a2-3393-4633-8ab5-dc54d0b7b6fc,Sr. Matheus Moura,moderado
bfc12abf-e3ce-4fab-8990-0c2a403de016,Vinicius Jesus,conservador
afb60f6d-25fa-490c-87a0-8b05440828b7,Renan Viana,moderado
3e078f80-3a06-49fa-b9d4-359183f23502,Daniela Caldeira,
4b3ed2a4-bbe0-4bf6-8556-8828257830a7,Emilly Caldeira,
c94ec276-c15a-4aeb-b7e2-5f9b373b41cc,Rafael Martins,agressivo
d831b3cf-def1-46f7-976b-5cba0764662e,Emanuelly Porto,moderado
85cc8f5b-4cb5-457a-ae4b-9cdc76f1ac7f,Igor Lima,
862d2c95-2d7a-408f-8d9d-b816563f4889,Davi Lucas Fogaça,conservador
6dd10606-a5ff-4b9f-a52f-16e3e601fb9b,Sra. Bruna das Neves,moderado
31721fb2-8379-465c-bea3-9a258f91db71,Maria Sophia Vieira,conservador
6e12fa09-d179-4273-a1f7-b257ca971fd1,João Felipe Monteiro,moderado
0c2244f9-45d1-43de-ad70-4a548a353f61,Bryan Araújo,moderado
715353e0-53f0-4b86-aa64-b02c17b1f61e,Igor Caldeira,agressivo
2bb39be0-ed1a-4f2e-b8b1-2cb9b0d0c8c2,Sabrina Cavalcanti,moderado-conservador
8616443a-9c23-41e1-bae1-14d73b73f901,Leonardo Barros,
ed217a9d-301d-4630-9d42-5f90723bb3ac,Luiz Miguel Rocha,moderado-conservador
714e6594-7b55-4112-b47c-be450122f7a5,Vitor Hugo Pereira,moderado
3fd282d3-2a41-4825-8f06-b837a4400e64,João Guilherme da Mota,moderado-conservador
b8db623a-2fb1-4160-a5ef-ffb5bb9e180b,Miguel Moreira,conservador
82b1578b-603c-4e0b-b416-e49318d34530,Maria Luiza Rezende,moderado-agressivo
94d532a7-1f2b-46fc-bff5-724931f2a918,Bruna Moura,moderado-agressivo
41b41488-0774-4c22-94b4-cf3332fccb1e,Dr. Otávio da Rosa,moderado-agressivo
a3fde18a-150f-48d1-917f-adc3078ef4b9,Danilo Santos,agressivo
ab2eeac0-1db3-4dc2-9845-aa5a5f97ad1d,Sarah Viana,moderado-conservador
fec9ea88-7d80-4cb9-9c56-230501ea8865,Ana Julia Mendes,moderado-conservador
087a61a4-8486-48a2-aac3-14f52b50ad81,Ian Barros,conservador
acd0d0e1-e135-431e-ab1c-0f18df602409,Srta. Bruna Gonçalves,conservador
c61aa9f3-00da-447e-be33-342cdba4aac8,Evelyn Aragão,moderado
1ec095c1-499f-4a06-bcfa-1ec4ddc55279,Anthony Cavalcanti,agressivo
828cf1ba-f7ce-4d19-b3a0-1a11fec2249f,Luigi Mendes,agressivo
993bb782-a081-4e07-b150-3bfee8a56052,Milena da Rosa,moderado-agressivo
9a45e9f5-472b-430e-9e8c-bf04d56a1393,Alexandre Costela,moderado
74c6022e-96c2-4a66-b5b3-446f724e2b0b,Lucas Teixeira,conservador
9dc2a307-733c-4645-908d-127a7be891bc,Nathan Novaes,conservador
6a0fba40-3d97-4ef7-aff9-aefd0665d69c,Sra. Stephany Viana,moderado-conservador
4b98abb2-8211-4fd4-b4fb-7b2687fe8708,Yuri Peixoto,agressivo
a329e654-9221-4d66-9a40-33621777fc5f,Srta. Isis Nascimento,conservador
becc4add-822e-418c-8bd8-5f0f84e45583,João Gabriel Fernandes,agressivo
ea6f00a3-d361-443c-8638-4f728e29669b,Lívia Araújo,conservador
896263ab-7ca0-47be-ac7d-6b0d46fa0426,Laís Cunha,agressivo
a2cc2393-4e6b-4578-bc46-34f3bb822961,Bárbara Mendes,moderado-conservador
e70beed8-3b47-4e8b-83cc-4b1cb6336d19,Luna Duarte,conservador
05ecb42d-e137-411c-a80c-96f730837738,Luana Monteiro,moderado-agressivo
a6f2cb39-05bb-4a0d-8ca8-821237a2ff2b,Marina da Paz,
c3079c39-66f9-48dc-8fa0-d775ef0ecb14,Camila da Cruz,conservador
86c04854-b662-4463-83dd-cc05a31d58d0,Ian da Conceição,moderado-conservador
287f82e5-ce5f-41b8-a575-90495e31f371,Laura Moreira,conservador
31395b3a-a975-4c88-933e-73006b7757cd,Sofia Barbosa,moderado-agressivo
4fa17d92-544e-4e23-a603-c19059cb4b86,Sr. Fernando Oliveira,moderado-agressivo
e87f9081-03a8-4dd8-9340-1f55ff1e5c54,Davi Luiz da Costa,moderado-conservador
2e2a2c06-c50b-46a2-ac39-0d8d35c70e42,Vitor Hugo Barros,moderado-agressivo
6d39863a-a42b-4f2c-a237-0d12a7bdd957,Maria Fernanda Lima,moderado-conservador
2005579a-3828-4a2a-9260-5ed8c99c51d4,Emanuelly Costela,moderado
51709a16-cf06-420c-b1b6-776508e8ae17,Enzo Gabriel da Rocha,moderado-agressivo
6e6d05bb-d8b9-4f7e-8324-b5cae31f11af,Cauã Nascimento,agressivo
8507fdbc-17e2-48e1-80e8-4fc7464bd30b,Ana Vitória Vieira,agressivo
73d083b7-979e-44c2-9ee0-42eaedf353bc,Henrique Melo,moderado-conservador
d15eb73e-f975-4318-b90c-ed05116e2de0,Elisa da Mota,agressivo
41b6d7e1-0113-4e04-9b85-6cc818c5b7a3,Juliana Vieira,
30226a58-22e9-4486-abfd-5df27da0149e,Felipe Peixoto,agressivo
b043ca58-0876-4998-a6f4-caf8664cabc1,Bianca Viana,
045cd5b7-2fc0-456c-b8c7-863fb4ef4ec3,Benjamin da Mota,moderado
1810e4fe-2b1c-4e69-846c-020010702ce3,Letícia Moreira,moderado-conservador
4dc909ad-e1d7-4ffe-9f59-58973545afe3,Dr. Augusto Costa,moderado
c38bb78b-7d47-45cb-b64f-e11c730dc660,Maria Sophia Mendes,moderado-agressivo
90e8763d-d43e-43f1-a95d-81e57773b1b2,Arthur Viana,moderado-agressivo
82b4c622-1fa0-43e4-bcd5-a868ad400667,Enzo Gabriel Ramos,moderado-agressivo
b5aea0ed-ed52-4a24-8a97-096b96595944,Maria Sophia Ramos,conservador
